"","FileName","VoiceVote","VoiceLevel","FaceVote","FaceLevel","MultiModalVote","MultiModalLevel"
"1288","1016_TSI_NEU_XX","N","66.12","N","75.5","N","64"
"1289","1016_TSI_HAP_XX","F:N","52.5:67.5","H","69.88","H","70.78"
"1290","1016_TSI_SAD_XX","D","43","S","69.5","S","76.4"
"1291","1016_TSI_ANG_XX","A","72.25","A","67.75","A","85.29"
"1292","1016_TSI_FEA_XX","F","61.29","D:F","48.67:38.00","F","61.25"
"1293","1016_TSI_DIS_XX","D","62.83","D","78.6","D","78.3"
"1294","1016_WSI_NEU_XX","N","63.89","N","63.56","N","75.12"
"1295","1016_WSI_HAP_XX","A","42.2","H","74.09","H","71.43"
"1296","1016_WSI_SAD_XX","N","61","S","57","N","68.2"
"1297","1016_WSI_ANG_XX","A","76.89","A","60","A","72.2"
"1298","1016_WSI_FEA_XX","S","54","A:F:N","57.67:58.33:64.00","F","62.6"
"1299","1016_WSI_DIS_XX","A","73.71","D","71.78","D","73.9"
"1300","1017_IEO_NEU_XX","N","68.7","N","78","N","86.33"
"1301","1017_IEO_HAP_LO","N","70.83","H","66.57","H:N","54.0:79.4"
"1302","1017_IEO_HAP_MD","N","62","N","58","N","65"
"1303","1017_IEO_HAP_HI","H","34","H","63.5","H","67"
"1304","1017_IEO_SAD_LO","N","67.88","N","82.67","N","61.45"
"1305","1017_IEO_SAD_MD","N","56.38","N","82.75","N","62"
"1306","1017_IEO_SAD_HI","N","48.88","N","77.86","N","72.5"
"1307","1017_IEO_ANG_LO","A","34.75","A","59","A","42"
"1308","1017_IEO_ANG_MD","F:N","52:65","A:N","57.25:59.00","N","58"
"1309","1017_IEO_ANG_HI","D","80.43","A","75.67","A","59.17"
"1310","1017_IEO_FEA_LO","N","71.5","N","65.75","N","66.86"
"1311","1017_IEO_FEA_MD","N","77.75","N","66.8","S","50.2"
"1312","1017_IEO_FEA_HI","S","50.5","A","52","F","48.88"
"1313","1017_IEO_DIS_LO","S","52.6","N","66.75","N","74.4"
"1314","1017_IEO_DIS_MD","N","37","S","57","S","49"
"1315","1017_IEO_DIS_HI","S","52","D:S","45.33:44.33","D","56.25"
"1316","1017_TIE_NEU_XX","N","66.86","N","76.75","N","75.62"
"1317","1017_TIE_HAP_XX","N","76.14","H","60.33","H","40.43"
"1318","1017_TIE_SAD_XX","N","60.25","N","55.14","N","77.89"
"1319","1017_TIE_ANG_XX","D","33.8","A","66.38","D","66.4"
"1320","1017_TIE_FEA_XX","N","63.83","A:D","62.25:69.25","A","29"
"1321","1017_TIE_DIS_XX","N","49.75","N","89","A","41.5"
"1322","1017_IOM_NEU_XX","N","72","N","67.12","N","64.6"
"1323","1017_IOM_HAP_XX","N","61.5","H","48","H","53.17"
"1324","1017_IOM_SAD_XX","N","67","N","72.6","N","75.5"
"1325","1017_IOM_ANG_XX","N","64","A","68.17","A","70.89"
"1326","1017_IOM_FEA_XX","N","73.6","A","40.6","N","63.67"
"1327","1017_IOM_DIS_XX","A","59","D","51","A","48.75"
"1328","1017_IWW_NEU_XX","N","73.4","N","73.38","N","71.5"
"1329","1017_IWW_HAP_XX","N","50","H","59.56","H","72.83"
"1330","1017_IWW_SAD_XX","F","47","N","73.38","N","66"
"1331","1017_IWW_ANG_XX","N","54.25","N","60","F","34"
"1332","1017_IWW_FEA_XX","F","47.17","N","81.2","F","57.25"
"1333","1017_IWW_DIS_XX","F","54.8","S","55.4","D","55"
"1334","1017_TAI_NEU_XX","N","72.5","N","58.43","N","82.14"
"1335","1017_TAI_HAP_XX","N","67.89","N","47.75","N","69.38"
"1336","1017_TAI_SAD_XX","N","49.67","N","66.88","N","78.43"
"1337","1017_TAI_ANG_XX","N","69.67","N","85.25","N","69.6"
"1338","1017_TAI_FEA_XX","N","63.14","N","77","A","25.67"
"1339","1017_TAI_DIS_XX","N","78","S","48.25","F","42.75"
"1340","1017_MTI_NEU_XX","N","79.12","N","82.44","N","82.8"
"1341","1017_MTI_HAP_XX","N","59.33","H","39.89","H","43.71"
"1342","1017_MTI_SAD_XX","N","60","N","77.57","N","74.1"
"1343","1017_MTI_ANG_XX","N","60.29","A","56.6","D","60.6"
"1344","1017_MTI_FEA_XX","N","69.14","N","84.4","N","82.57"
"1345","1017_MTI_DIS_XX","A","64.75","S","40.33","D:N","42:54"
"1346","1017_IWL_NEU_XX","N","63.89","N","64.29","N","71.67"
"1347","1017_IWL_HAP_XX","N","75.2","H","53.67","H","58.5"
"1348","1017_IWL_SAD_XX","N","57.5","N","64.11","N","71.5"
"1349","1017_IWL_ANG_XX","N","42.4","N","64.8","A:N","37.33:75.33"
"1350","1017_IWL_FEA_XX","N","75.86","N","54.2","A","41.67"
"1351","1017_IWL_DIS_XX","N","58.2","D","54.67","A:D","49.75:58.75"
"1352","1017_ITH_NEU_XX","N","63.56","N","59.71","N","85.4"
"1353","1017_ITH_HAP_XX","N","79","H","34.38","H","47.4"
"1354","1017_ITH_SAD_XX","N","58.4","N","74.38","N","63.25"
"1355","1017_ITH_ANG_XX","D","41.62","A","52.83","A","42.83"
"1356","1017_ITH_FEA_XX","N","74.89","N","77.43","N","69.2"
"1357","1017_ITH_DIS_XX","N","40.75","N","60.4","A","45"
"1358","1017_DFA_NEU_XX","N","69.57","N","70.5","N","75.75"
"1359","1017_DFA_HAP_XX","N","78.17","H","43.4","H","48.75"
"1360","1017_DFA_SAD_XX","N","59.11","N","83.67","N","66.75"
"1361","1017_DFA_ANG_XX","N","75.43","N","69.4","A","35.62"
"1362","1017_DFA_FEA_XX","N","52","N","76","N","66.43"
"1363","1017_DFA_DIS_XX","N","46.33","A","51.8","D","54.5"
"1364","1017_ITS_NEU_XX","N","46.6","N","73.33","N","72"
"1365","1017_ITS_HAP_XX","N","54.22","H","49.38","H","32"
"1366","1017_ITS_SAD_XX","N","72.44","N","78.4","N","84.33"
"1367","1017_ITS_ANG_XX","N","48.83","N","44.5","N","73.25"
"1368","1017_ITS_FEA_XX","N","62.17","A","50","F","70"
"1369","1017_ITS_DIS_XX","F","51.33","D","52","D","52.25"
"1370","1017_TSI_NEU_XX","N","62.5","N","67.67","N","82.29"
"1371","1017_TSI_HAP_XX","N","55.2","H","57.7","H","64.22"
"1372","1017_TSI_SAD_XX","N","70.5","N","75.75","N","84.67"
"1373","1017_TSI_ANG_XX","N","58.5","A","71.67","A","67.6"
"1374","1017_TSI_FEA_XX","N","56.75","A","57.4","A","40"
"1375","1017_TSI_DIS_XX","D:F","91.67:58.33","A","69","A:D","36.75:80.00"
"1376","1017_WSI_NEU_XX","N","69.5","N","72.78","N","72.1"
"1377","1017_WSI_HAP_XX","A","60","H","56.25","H","64.71"
"1378","1017_WSI_SAD_XX","D","36.33","N","73.43","N","67.12"
"1379","1017_WSI_ANG_XX","A","41.57","A","59.88","A","53"
"1380","1017_WSI_FEA_XX","A","30.17","A","24.25","N","76.5"
"1381","1017_WSI_DIS_XX","A","29.43","S","68.33","D","54.33"
"1382","1018_IEO_NEU_XX","N","71","N","65.11","N","69.43"
"1383","1018_IEO_HAP_LO","N","63.22","H","48.83","H","41.6"
"1384","1018_IEO_HAP_MD","N","74.83","H","56.2","H","47.78"
"1385","1018_IEO_HAP_HI","D","69.6","H","57.22","H","57.56"
"1386","1018_IEO_SAD_LO","N:S","58.5:65.0","N","66.43","N","73.67"
"1387","1018_IEO_SAD_MD","S","49","N","67.57","F:N","47.0:62.5"
"1388","1018_IEO_SAD_HI","S","44.4","N","58.25","N","70"
"1389","1018_IEO_ANG_LO","D","49.6","N","68.25","A:D","55:41"
"1390","1018_IEO_ANG_MD","D","69.8","N","68.33","A","40.17"
"1391","1018_IEO_ANG_HI","A","78.83","A","60.5","A","61.43"
"1392","1018_IEO_FEA_LO","N","62.8","N","72.4","F:N","55.25:62.75"
"1393","1018_IEO_FEA_MD","S","58","N","56.86","N:S","72.33:64.00"
"1394","1018_IEO_FEA_HI","F","67.67","N","81","F","62.22"
"1395","1018_IEO_DIS_LO","D","60","D","71.4","D","52.3"
"1396","1018_IEO_DIS_MD","D","58.86","D","55.5","D","63.83"
"1397","1018_IEO_DIS_HI","A","48","D:F","89.00:73.75","D","58.56"
"1398","1018_TIE_NEU_XX","N","70.44","N","60.57","N","70.62"
"1399","1018_TIE_HAP_XX","N","59.71","H","74.82","H","59.5"
"1400","1018_TIE_SAD_XX","N","60.88","N","83.38","N","77.33"
"1401","1018_TIE_ANG_XX","A","63.8","A","75.57","A","68.8"
"1402","1018_TIE_FEA_XX","S","52.75","F","53.25","F","68"
"1403","1018_TIE_DIS_XX","D","60.4","D:F:S","59.00:57.00:68.67","D","77"
"1404","1018_IOM_NEU_XX","N","59.11","N","63.43","N","74.9"
"1405","1018_IOM_HAP_XX","N","72.83","H","87.22","H","74.25"
"1406","1018_IOM_SAD_XX","S","77.6","N","70","N","62.43"
"1407","1018_IOM_ANG_XX","A","62.75","A","67.89","A","53.8"
"1408","1018_IOM_FEA_XX","N","58.4","N","70.29","F","52.6"
"1409","1018_IOM_DIS_XX","D","55","D","54.6","D","69.71"
"1410","1018_IWW_NEU_XX","F:N","39.75:32.25","N","57.5","N","70.71"
"1411","1018_IWW_HAP_XX","N","52.25","H","76","H","52.88"
"1412","1018_IWW_SAD_XX","F","71.75","N","81.17","N","63.86"
"1413","1018_IWW_ANG_XX","A","56.17","N","59.2","A","59.83"
"1414","1018_IWW_FEA_XX","F","57.6","F","58.6","F","59.33"
"1415","1018_IWW_DIS_XX","F","39","D","70.8","D","73.12"
"1416","1018_TAI_NEU_XX","N","75.17","N","79.5","N","72.1"
"1417","1018_TAI_HAP_XX","F:N","49.00:66.25","H","76.33","H","77"
"1418","1018_TAI_SAD_XX","N","75","N","56.83","N","71.83"
"1419","1018_TAI_ANG_XX","A:D","47.25:67.25","A","49.43","A","51.86"
"1420","1018_TAI_FEA_XX","D:F:N","32.0:56.5:19.0","F","57.83","F","61.67"
"1421","1018_TAI_DIS_XX","S","92.67","D","80","D","70.8"
"1422","1018_MTI_NEU_XX","N","63.56","N","82.5","N","84.56"
"1423","1018_MTI_HAP_XX","H:S","42.33:52.00","H","70.7","H","73.38"
"1424","1018_MTI_SAD_XX","N","54.2","N","63.5","N","72.5"
"1425","1018_MTI_ANG_XX","N","78.25","D","74.25","A","62.6"
"1426","1018_MTI_FEA_XX","F","63","A:D:F:N:S","52.0:42.0:49.5:59.0:40.5","F","58.57"
"1427","1018_MTI_DIS_XX","S","43.6","D","65.4","D","72"
"1428","1018_IWL_NEU_XX","N","77.71","N","75.88","N","83"
"1429","1018_IWL_HAP_XX","A:N","34.25:44.00","H","76.4","H","80"
"1430","1018_IWL_SAD_XX","S","49.25","N","69.83","N","59.25"
"1431","1018_IWL_ANG_XX","A:D","50.0:58.5","N","66","A","50"
"1432","1018_IWL_FEA_XX","N","81.33","F","47.4","F","43.67"
"1433","1018_IWL_DIS_XX","N","57.5","D","65","D","68.4"
"1434","1018_ITH_NEU_XX","N","53.25","N","67.62","N","70.86"
"1435","1018_ITH_HAP_XX","H","55.75","H","73.67","H","68"
"1436","1018_ITH_SAD_XX","N","52.86","N","76.75","N","61.17"
"1437","1018_ITH_ANG_XX","A","46","A","43.5","A","65.71"
"1438","1018_ITH_FEA_XX","N","85.75","F","55.38","F","46.75"
"1439","1018_ITH_DIS_XX","N","67.4","D","72.14","F","57.25"
"1440","1018_DFA_NEU_XX","N","73","N","76.5","N","80.22"
"1441","1018_DFA_HAP_XX","H","74.29","H","59","H","70.75"
"1442","1018_DFA_SAD_XX","N","58.86","N","60.57","N","55"
"1443","1018_DFA_ANG_XX","A","53.38","N","84","A","57"
"1444","1018_DFA_FEA_XX","N","72.75","F","50.44","F","56.67"
"1445","1018_DFA_DIS_XX","N","73.25","D","73.5","D","73.2"
"1446","1018_ITS_NEU_XX","N","58.67","N","77.44","N","87.71"
"1447","1018_ITS_HAP_XX","H","45.67","H","58.78","H","74.44"
"1448","1018_ITS_SAD_XX","N","59","N","76","N","69.6"
"1449","1018_ITS_ANG_XX","A:D","52.75:53.50","D:F","58.33:45.00","A:D","67.00:42.75"
"1450","1018_ITS_FEA_XX","F","47.2","F","50.89","F","71.3"
"1451","1018_ITS_DIS_XX","N","57.75","D","63.33","D","67.17"
"1452","1018_TSI_NEU_XX","N","72.22","N","75.25","N","68.14"
"1453","1018_TSI_HAP_XX","N","55.75","H","88.29","H","63.89"
"1454","1018_TSI_SAD_XX","N","63","N","64","N","72.83"
"1455","1018_TSI_ANG_XX","A","61.5","A","26.4","A","55.14"
"1456","1018_TSI_FEA_XX","F","71.4","F","47.67","F","71.18"
"1457","1018_TSI_DIS_XX","D","38.25","D","59.29","D","72.6"
"1458","1018_WSI_NEU_XX","N","81.8","N","78.12","N","81.67"
"1459","1018_WSI_HAP_XX","H:N","60.67:72.33","H","73.6","H","77.2"
"1460","1018_WSI_SAD_XX","N","61.33","N","79.75","N","75.25"
"1461","1018_WSI_ANG_XX","A","74.67","A:D","33.75:75.50","A","70.86"
"1462","1018_WSI_FEA_XX","N","70.8","F:S","47.25:55.00","F","48.43"
"1463","1018_WSI_DIS_XX","D","53.25","D","67.86","D","55.33"
"1464","1019_IEO_NEU_XX","N","67.33","N","69.33","N","75"
"1465","1019_IEO_HAP_LO","N","72.88","H","70","H","55.44"
"1466","1019_IEO_HAP_MD","N","84.33","H","77.4","H","72.88"
"1467","1019_IEO_HAP_HI","N","75.67","H","81.57","H","68.6"
"1468","1019_IEO_SAD_LO","N","63.2","N","92.22","N","81.11"
"1469","1019_IEO_SAD_MD","N","80.5","N","84.29","N","71.67"
"1470","1019_IEO_SAD_HI","F","51.8","N","69.22","N","76"
"1471","1019_IEO_ANG_LO","A","67.78","N","66.5","A:D","37.00:47.67"
"1472","1019_IEO_ANG_MD","A","69.57","N","74.25","A","29.14"
"1473","1019_IEO_ANG_HI","A","79","A","54.5","A","81"
"1474","1019_IEO_FEA_LO","N","53.8","N","75.7","N","73.33"
"1475","1019_IEO_FEA_MD","A:D","37:28","N","82.71","N","70.17"
"1476","1019_IEO_FEA_HI","F","68.75","N","58.86","N","78.75"
"1477","1019_IEO_DIS_LO","F:N","58.00:35.67","D","56.57","D","61"
"1478","1019_IEO_DIS_MD","D","31.67","D:F:S","41.33:57.67:59.67","D","47"
"1479","1019_IEO_DIS_HI","D","63.29","D","68.67","D","62.5"
"1480","1019_TIE_NEU_XX","N","65","N","67.78","N","82.44"
"1481","1019_TIE_HAP_XX","N","60.75","H","73","H","77.43"
"1482","1019_TIE_SAD_XX","F","41.5","N","72.78","N","67.14"
"1483","1019_TIE_ANG_XX","A","77","N","69.6","A","61.43"
"1484","1019_TIE_FEA_XX","N","84.5","N","85.33","S","47"
"1485","1019_TIE_DIS_XX","A:D","38.25:68.75","N","69","A","55.8"
"1486","1019_IOM_NEU_XX","N","74.44","N","78.89","N","88.56"
"1487","1019_IOM_HAP_XX","N","77.6","H","73.2","H","58.7"
"1488","1019_IOM_SAD_XX","N","55","N","75.88","N","95.38"
"1489","1019_IOM_ANG_XX","A","53.83","A","53.12","A","45.75"
"1490","1019_IOM_FEA_XX","S","52.6","N","87","F","45.2"
"1491","1019_IOM_DIS_XX","D","65.38","S","37.2","D","68.75"
"1492","1019_IWW_NEU_XX","N","74.67","N","70.67","N","75.57"
"1493","1019_IWW_HAP_XX","H","55","H","64.67","H","61.5"
"1494","1019_IWW_SAD_XX","N","68.25","N","84.7","N","80.43"
"1495","1019_IWW_ANG_XX","A","53.29","A:N","61.2:42.4","A","63.29"
"1496","1019_IWW_FEA_XX","N","60.4","N","81.17","F:N","42.67:79.33"
"1497","1019_IWW_DIS_XX","N","63.5","D","43.6","F","63.4"
"1498","1019_TAI_NEU_XX","N","67.89","N","69.38","N","67.33"
"1499","1019_TAI_HAP_XX","N","76.8","H","72.88","H","57.71"
"1500","1019_TAI_SAD_XX","N","65.5","N","53.2","N","80.75"
"1501","1019_TAI_ANG_XX","A","59.33","A","48.38","A","57.38"
"1502","1019_TAI_FEA_XX","F","67.4","N","62.86","F","53.71"
"1503","1019_TAI_DIS_XX","D","51.43","D","57.43","D","61"
"1504","1019_MTI_NEU_XX","N","76.88","N","71.5","N","73.56"
"1505","1019_MTI_HAP_XX","N","57.83","H","70.5","H","68.4"
"1506","1019_MTI_SAD_XX","N","82.14","N","64.75","N","70.62"
"1507","1019_MTI_ANG_XX","A","42","A","53.2","A","60"
"1508","1019_MTI_FEA_XX","S","72","N:S","61.6:56.4","S","67"
"1509","1019_MTI_DIS_XX","N","60","D:S","61.5:70.0","D","74.6"
"1510","1019_IWL_NEU_XX","N","77.78","N","72.56","N","62.62"
"1511","1019_IWL_HAP_XX","N","64.67","H","75.38","H","68.56"
"1512","1019_IWL_SAD_XX","N","71.62","N","89.4","N","84"
"1513","1019_IWL_ANG_XX","A","48.88","N","69.78","A","48.43"
"1514","1019_IWL_FEA_XX","N","55.5","N","81.3","N","67.17"
"1515","1019_IWL_DIS_XX","D","50.75","S","42.4","D","44.6"
"1516","1019_DFA_NEU_XX","N","63.64","N","75.17","N","74.88"
"1517","1019_DFA_HAP_XX","N","53.5","H","74.22","H","63.44"
"1518","1019_DFA_SAD_XX","N","71.4","N","75.5","N","83.43"
"1519","1019_DFA_ANG_XX","A","71","D","73.25","A","56.11"
"1520","1019_DFA_FEA_XX","F","47.2","N","74.17","N","68.25"
"1521","1019_DFA_DIS_XX","D","56.83","D","65.33","D","58.43"
"1522","1019_ITS_NEU_XX","N","81.88","N","72.1","N","76.3"
"1523","1019_ITS_HAP_XX","H:N:S","50.33:43.67:68.00","H","69.7","H","53.9"
"1524","1019_ITS_SAD_XX","F","54.25","N","85.71","F:S","48.25:56.25"
"1525","1019_ITS_ANG_XX","F","52.14","N","59.2","D","51.25"
"1526","1019_ITS_FEA_XX","F","60.6","N","79.89","F","67"
"1527","1019_ITS_DIS_XX","D","36","D","47.25","D","67.5"
"1528","1019_TSI_NEU_XX","N","72.88","N","61.62","N","74.5"
"1529","1019_TSI_HAP_XX","H:N","58.00:45.67","H","63.4","H","71.7"
"1530","1019_TSI_SAD_XX","N","67.17","N","79.25","N","70.67"
"1531","1019_TSI_ANG_XX","A","60.5","A","30.4","A","64.57"
"1532","1019_TSI_FEA_XX","F","42.8","N:S","70.2:54.0","N","70.2"
"1533","1019_TSI_DIS_XX","N","67.5","D","64","D","78.17"
"1534","1019_WSI_NEU_XX","N","74.83","N","75.56","N","67.5"
"1535","1019_WSI_HAP_XX","N","62.5","H","61.5","H","67.25"
"1536","1019_WSI_SAD_XX","S","71","N","75.5","N:S","73.5:57.0"
"1537","1019_WSI_ANG_XX","A","60.5","A","64.71","A","60.33"
"1538","1019_WSI_FEA_XX","S","50","S","65.86","S","67.67"
"1539","1019_WSI_DIS_XX","A:D","33.00:69.33","D","62.71","D","70.29"
"1540","1020_IEO_NEU_XX","N","74.33","N","69.5","N","82.71"
"1541","1020_IEO_HAP_LO","N","57.22","H","68.8","H","61.78"
"1542","1020_IEO_HAP_MD","H","64.25","H","80.27","H","79.6"
"1543","1020_IEO_HAP_HI","S","68.29","H","82","H","74.1"
"1544","1020_IEO_SAD_LO","N","62","S","77.4","S","59"
"1545","1020_IEO_SAD_MD","S","51","S","59.88","S","40"
"1546","1020_IEO_SAD_HI","S","70.5","S","78.56","S","67.56"
"1547","1020_IEO_ANG_LO","A","23.4","A:F:N","57.67:62.33:55.33","A:D","40.75:50.75"
"1548","1020_IEO_ANG_MD","A","50.33","N","66","A","60.25"
"1549","1020_IEO_ANG_HI","A","59.25","A","78.64","A","90.6"
"1550","1020_IEO_FEA_LO","S","54.67","S","67.67","S","66.6"
"1551","1020_IEO_FEA_MD","F:N","56:88","S","55.2","S","67.17"
"1552","1020_IEO_FEA_HI","F","64.88","F","73.7","F","80.67"
"1553","1020_IEO_DIS_LO","D","62","S","71.5","D","53"
"1554","1020_IEO_DIS_MD","D","51.67","S","82.75","S","64.5"
"1555","1020_IEO_DIS_HI","S","52.67","S","67.57","D:S","77.75:74.00"
"1556","1020_TIE_NEU_XX","N","53.25","N","66","N","72.6"
"1557","1020_TIE_HAP_XX","H","68.8","H","82.43","H","62.7"
"1558","1020_TIE_SAD_XX","F:N:S","21.00:68.67:67.00","S","48.89","S","66.3"
"1559","1020_TIE_ANG_XX","A:D","65.8:47.4","A","66.22","A","59.75"
"1560","1020_TIE_FEA_XX","N","64.5","N","78.5","S","49"
"1561","1020_TIE_DIS_XX","D:N","54.6:65.8","S","66.14","D","71.83"
"1562","1020_IOM_NEU_XX","N","71.67","N","63.88","N","67.78"
"1563","1020_IOM_HAP_XX","H:N","38.75:56.25","H","82.12","H","65.3"
"1564","1020_IOM_SAD_XX","N:S","65.6:60.0","N:S","63.5:59.5","S","54.57"
"1565","1020_IOM_ANG_XX","A:D","40.2:80.4","A","67.14","D","60.33"
"1566","1020_IOM_FEA_XX","N","64.22","S","57.29","N:S","67.75:67.50"
"1567","1020_IOM_DIS_XX","S","53","S","61","S","59.6"
"1568","1020_IWW_NEU_XX","N","50.75","N","78.4","N","83.86"
"1569","1020_IWW_HAP_XX","N","57","H","74.56","H","54.78"
"1570","1020_IWW_SAD_XX","F:N","53.75:43.75","S","55","F","65"
"1571","1020_IWW_ANG_XX","D","64.86","A:D:N","55.67:65.33:61.67","D","62.57"
"1572","1020_IWW_FEA_XX","F","50.83","S","67","F","73.75"
"1573","1020_IWW_DIS_XX","N","62.67","S","84","S","61.14"
"1574","1020_TAI_NEU_XX","N","73.62","N","80.5","N","81.75"
"1575","1020_TAI_HAP_XX","F:H","72.33:50.00","H","77.67","H","75.1"
"1576","1020_TAI_SAD_XX","S","58","S","45.6","S","68.44"
"1577","1020_TAI_ANG_XX","A","48.67","A","39.2","A","69.67"
"1578","1020_TAI_FEA_XX","N","60.83","F","73.4","F","63.2"
"1579","1020_TAI_DIS_XX","D","61.5","S","79.43","S","63"
"1580","1020_MTI_NEU_XX","N","59","N","71.83","N","78"
"1581","1020_MTI_HAP_XX","N","56.5","H","58.11","H","62.43"
"1582","1020_MTI_SAD_XX","S","47","N","53.5","S","53.43"
"1583","1020_MTI_ANG_XX","H","57","D","64.14","D","50.67"
"1584","1020_MTI_FEA_XX","N","61.5","F","46.75","F","51"
"1585","1020_MTI_DIS_XX","S","56","S","69.62","S","71.33"
"1586","1020_IWL_NEU_XX","N","63.38","N","68.71","N","72.11"
"1587","1020_IWL_HAP_XX","H","73.67","H","80","H","63.5"
"1588","1020_IWL_SAD_XX","S","48.4","S","58.33","S","60.5"
"1589","1020_IWL_ANG_XX","A","21.25","A","62.2","A","48.25"
"1590","1020_IWL_FEA_XX","S","63.5","S","59.6","S","68.57"
"1591","1020_IWL_DIS_XX","N","61.86","S","73.89","D","70.17"
"1592","1020_ITH_NEU_XX","N","66.71","N","71.88","N","75.75"
"1593","1020_ITH_HAP_XX","N","74.17","H","68.5","H","67"
"1594","1020_ITH_SAD_XX","S","76.25","S","55.88","S","56.82"
"1595","1020_ITH_ANG_XX","N","56.6","A","41.2","D","55.75"
"1596","1020_ITH_FEA_XX","N","52.25","F","51.62","F","61.71"
"1597","1020_ITH_DIS_XX","N","49","S","59.5","S","76.25"
"1598","1020_DFA_NEU_XX","N","61.12","N","55.29","N","85.11"
"1599","1020_DFA_HAP_XX","H:N","69:61","H","59.11","H","71.89"
"1600","1020_DFA_SAD_XX","S","56.71","S","54","S","59.4"
"1601","1020_DFA_ANG_XX","A","54.5","A","79.6","A","66.12"
"1602","1020_DFA_FEA_XX","D:N","69.00:49.33","N:S","55.33:33.33","F","75.4"
"1603","1020_DFA_DIS_XX","D","56.17","S","76.38","D","78.2"
"1604","1020_ITS_NEU_XX","N","51.62","N","59.71","N","83.38"
"1605","1020_ITS_HAP_XX","H","40.4","H","63.2","H","54.7"
"1606","1020_ITS_SAD_XX","S","46.17","N","55.8","N:S","47.67:52.33"
"1607","1020_ITS_ANG_XX","N","52","D","64","D","67.8"
"1608","1020_ITS_FEA_XX","N","45.83","F","54.6","F","61.4"
"1609","1020_ITS_DIS_XX","N","41","S","70.25","D:S","62.0:62.8"
"1610","1020_TSI_NEU_XX","N","70","N","66","N","63.44"
"1611","1020_TSI_HAP_XX","D","45","H","80.5","H","64"
"1612","1020_TSI_SAD_XX","N","57","S","72.25","S","54.89"
"1613","1020_TSI_ANG_XX","D:N","46.67:44.33","A","65.8","A","68.6"
"1614","1020_TSI_FEA_XX","F","51.71","F","62.5","F","69.44"
"1615","1020_TSI_DIS_XX","N","43.25","D","78","D","67.2"
"1616","1020_WSI_NEU_XX","N","51.33","N","64.75","N","75.7"
"1617","1020_WSI_HAP_XX","H","68.33","H","72.1","H","84.9"
"1618","1020_WSI_SAD_XX","S","65.2","S","53.6","S","59.8"
"1619","1020_WSI_ANG_XX","A","72.56","A","66.5","A","64.67"
"1620","1020_WSI_FEA_XX","S","66.57","F","60.4","F","78.8"
"1621","1020_WSI_DIS_XX","A","49.25","S","82.86","D","61.83"
"1622","1021_IEO_NEU_XX","N","53.29","N","74.86","N","74.11"
"1623","1021_IEO_HAP_LO","H","45.5","H","58.89","H","59"
"1624","1021_IEO_HAP_MD","N","72","H","72.22","H","57.5"
"1625","1021_IEO_HAP_HI","D","47.2","H","75.57","H","76"
"1626","1021_IEO_SAD_LO","N","55","N","66.57","N","66.89"
"1627","1021_IEO_SAD_MD","N","77","N","64.5","N","75.17"
"1628","1021_IEO_SAD_HI","N","75.25","S","57.2","N","52"
"1629","1021_IEO_ANG_LO","N","62.62","N","51.62","N","79.33"
"1630","1021_IEO_ANG_MD","A","50.86","N","81.29","A","40.17"
"1631","1021_IEO_ANG_HI","A","66.25","A","51.67","A","74.44"
"1632","1021_IEO_FEA_LO","D","50.6","F","72.5","F","31.5"
"1633","1021_IEO_FEA_MD","N","63.14","N","71.5","N","78.67"
"1634","1021_IEO_FEA_HI","S","45.5","N","50.2","N","62.83"
"1635","1021_IEO_DIS_LO","N","57.8","D","67.88","D","46.62"
"1636","1021_IEO_DIS_MD","D","62.6","D:N","42.67:59.33","D","48.67"
"1637","1021_IEO_DIS_HI","D","47.6","D","68.14","D","61.6"
"1638","1021_TIE_NEU_XX","N","72.89","H","45.86","N","66.17"
"1639","1021_TIE_HAP_XX","N","72.78","H","68.6","H","56.1"
"1640","1021_TIE_SAD_XX","D:S","43.75:42.75","N","71.5","N","66.83"
"1641","1021_TIE_ANG_XX","A","67.71","N","57.6","D","60.5"
"1642","1021_TIE_FEA_XX","N","66.25","F","55.22","S","49.5"
"1643","1021_TIE_DIS_XX","N","65","S","69.2","D","70"
"1644","1021_IOM_NEU_XX","N","62","H","64.44","H","57.5"
"1645","1021_IOM_HAP_XX","N","76.67","H","79.8","H","72.4"
"1646","1021_IOM_SAD_XX","S","62.75","N","77","N","61.71"
"1647","1021_IOM_ANG_XX","A","53.38","A:N","34.5:53.5","A","52.8"
"1648","1021_IOM_FEA_XX","N","75.29","N","61.8","N","57.8"
"1649","1021_IOM_DIS_XX","N","65","S","57","F","55.43"
"1650","1021_IWW_NEU_XX","N","58.4","N","73.43","N","87.6"
"1651","1021_IWW_HAP_XX","N","45.5","H","75.11","H","72.78"
"1652","1021_IWW_SAD_XX","N","66.5","N","84.62","N","50.5"
"1653","1021_IWW_ANG_XX","A","59.67","A","52.25","A","47.5"
"1654","1021_IWW_FEA_XX","N","66.83","F","65.2","F","20"
"1655","1021_IWW_DIS_XX","N","47.83","D","51.17","F","48.83"
"1656","1021_TAI_NEU_XX","N","65","H","43.67","N","79.86"
"1657","1021_TAI_HAP_XX","H","59.5","H","84.22","H","47.88"
"1658","1021_TAI_SAD_XX","N","68.29","N","76.25","N","72"
