"Stimulus_Number","Filename"
3732,"1046_DFA_SAD_XX"
3733,"1046_DFA_ANG_XX"
3734,"1046_DFA_FEA_XX"
3735,"1046_DFA_DIS_XX"
3736,"1046_ITS_NEU_XX"
3737,"1046_ITS_HAP_XX"
3738,"1046_ITS_SAD_XX"
3739,"1046_ITS_ANG_XX"
3740,"1046_ITS_FEA_XX"
3741,"1046_ITS_DIS_XX"
3742,"1046_TSI_NEU_XX"
3743,"1046_TSI_HAP_XX"
3744,"1046_TSI_SAD_XX"
3745,"1046_TSI_ANG_XX"
3746,"1046_TSI_FEA_XX"
3747,"1046_TSI_DIS_XX"
3748,"1046_WSI_NEU_XX"
3749,"1046_WSI_HAP_XX"
3750,"1046_WSI_SAD_XX"
3751,"1046_WSI_ANG_XX"
3752,"1046_WSI_FEA_XX"
3753,"1046_WSI_DIS_XX"
3754,"1047_IEO_NEU_XX"
3755,"1047_IEO_HAP_LO"
3756,"1047_IEO_HAP_MD"
3757,"1047_IEO_HAP_HI"
3758,"1047_IEO_SAD_LO"
3759,"1047_IEO_SAD_MD"
3760,"1047_IEO_SAD_HI"
3761,"1047_IEO_ANG_LO"
3762,"1047_IEO_ANG_MD"
3763,"1047_IEO_ANG_HI"
3764,"1047_IEO_FEA_LO"
3765,"1047_IEO_FEA_MD"
3766,"1047_IEO_FEA_HI"
3767,"1047_IEO_DIS_LO"
3768,"1047_IEO_DIS_MD"
3769,"1047_IEO_DIS_HI"
3770,"1047_TIE_NEU_XX"
3771,"1047_TIE_HAP_XX"
3772,"1047_TIE_SAD_XX"
3773,"1047_TIE_ANG_XX"
3774,"1047_TIE_FEA_XX"
3775,"1047_TIE_DIS_XX"
3776,"1047_IOM_NEU_XX"
3777,"1047_IOM_HAP_XX"
3778,"1047_IOM_SAD_XX"
3779,"1047_IOM_ANG_XX"
3780,"1047_IOM_FEA_XX"
3781,"1047_IOM_DIS_XX"
3782,"1047_IWW_NEU_XX"
3783,"1047_IWW_HAP_XX"
3784,"1047_IWW_SAD_XX"
3785,"1047_IWW_ANG_XX"
3786,"1047_IWW_FEA_XX"
3787,"1047_IWW_DIS_XX"
3788,"1047_TAI_NEU_XX"
3789,"1047_TAI_HAP_XX"
3790,"1047_TAI_SAD_XX"
3791,"1047_TAI_ANG_XX"
3792,"1047_TAI_FEA_XX"
3793,"1047_TAI_DIS_XX"
3794,"1047_MTI_NEU_XX"
3795,"1047_MTI_HAP_XX"
3796,"1047_MTI_SAD_XX"
3797,"1047_MTI_ANG_XX"
3798,"1047_MTI_FEA_XX"
3799,"1047_MTI_DIS_XX"
3800,"1047_IWL_NEU_XX"
3801,"1047_IWL_HAP_XX"
3802,"1047_IWL_SAD_XX"
3803,"1047_IWL_ANG_XX"
3804,"1047_IWL_FEA_XX"
3805,"1047_IWL_DIS_XX"
3806,"1047_ITH_NEU_XX"
3807,"1047_ITH_HAP_XX"
3808,"1047_ITH_SAD_XX"
3809,"1047_ITH_ANG_XX"
3810,"1047_ITH_FEA_XX"
3811,"1047_ITH_DIS_XX"
3812,"1047_DFA_NEU_XX"
3813,"1047_DFA_HAP_XX"
3814,"1047_DFA_SAD_XX"
3815,"1047_DFA_ANG_XX"
3816,"1047_DFA_FEA_XX"
3817,"1047_DFA_DIS_XX"
3818,"1047_ITS_NEU_XX"
3819,"1047_ITS_HAP_XX"
3820,"1047_ITS_SAD_XX"
3821,"1047_ITS_ANG_XX"
3822,"1047_ITS_FEA_XX"
3823,"1047_ITS_DIS_XX"
3824,"1047_TSI_NEU_XX"
3825,"1047_TSI_HAP_XX"
3826,"1047_TSI_SAD_XX"
3827,"1047_TSI_ANG_XX"
3828,"1047_TSI_FEA_XX"
3829,"1047_TSI_DIS_XX"
3830,"1047_WSI_NEU_XX"
3831,"1047_WSI_HAP_XX"
3832,"1047_WSI_SAD_XX"
3833,"1047_WSI_ANG_XX"
3834,"1047_WSI_FEA_XX"
3835,"1047_WSI_DIS_XX"
3836,"1048_IEO_NEU_XX"
3837,"1048_IEO_HAP_LO"
3838,"1048_IEO_HAP_MD"
3839,"1048_IEO_HAP_HI"
3840,"1048_IEO_SAD_LO"
3841,"1048_IEO_SAD_MD"
3842,"1048_IEO_SAD_HI"
3843,"1048_IEO_ANG_LO"
3844,"1048_IEO_ANG_MD"
3845,"1048_IEO_ANG_HI"
3846,"1048_IEO_FEA_LO"
3847,"1048_IEO_FEA_MD"
3848,"1048_IEO_FEA_HI"
3849,"1048_IEO_DIS_LO"
3850,"1048_IEO_DIS_MD"
3851,"1048_IEO_DIS_HI"
3852,"1048_TIE_NEU_XX"
3853,"1048_TIE_HAP_XX"
3854,"1048_TIE_SAD_XX"
3855,"1048_TIE_ANG_XX"
3856,"1048_TIE_FEA_XX"
3857,"1048_TIE_DIS_XX"
3858,"1048_IOM_NEU_XX"
3859,"1048_IOM_HAP_XX"
3860,"1048_IOM_SAD_XX"
3861,"1048_IOM_ANG_XX"
3862,"1048_IOM_FEA_XX"
3863,"1048_IOM_DIS_XX"
3864,"1048_IWW_NEU_XX"
3865,"1048_IWW_HAP_XX"
3866,"1048_IWW_SAD_XX"
3867,"1048_IWW_ANG_XX"
3868,"1048_IWW_FEA_XX"
3869,"1048_IWW_DIS_XX"
3870,"1048_TAI_NEU_XX"
3871,"1048_TAI_HAP_XX"
3872,"1048_TAI_SAD_XX"
3873,"1048_TAI_ANG_XX"
3874,"1048_TAI_FEA_XX"
3875,"1048_TAI_DIS_XX"
3876,"1048_MTI_NEU_XX"
3877,"1048_MTI_HAP_XX"
3878,"1048_MTI_SAD_XX"
3879,"1048_MTI_ANG_XX"
3880,"1048_MTI_FEA_XX"
3881,"1048_MTI_DIS_XX"
3882,"1048_IWL_NEU_XX"
3883,"1048_IWL_HAP_XX"
3884,"1048_IWL_SAD_XX"
3885,"1048_IWL_ANG_XX"
3886,"1048_IWL_FEA_XX"
3887,"1048_IWL_DIS_XX"
3888,"1048_ITH_NEU_XX"
3889,"1048_ITH_HAP_XX"
3890,"1048_ITH_SAD_XX"
3891,"1048_ITH_ANG_XX"
3892,"1048_ITH_FEA_XX"
3893,"1048_ITH_DIS_XX"
3894,"1048_DFA_NEU_XX"
3895,"1048_DFA_HAP_XX"
3896,"1048_DFA_SAD_XX"
3897,"1048_DFA_ANG_XX"
3898,"1048_DFA_FEA_XX"
3899,"1048_DFA_DIS_XX"
3900,"1048_ITS_NEU_XX"
3901,"1048_ITS_HAP_XX"
3902,"1048_ITS_SAD_XX"
3903,"1048_ITS_ANG_XX"
3904,"1048_ITS_FEA_XX"
3905,"1048_ITS_DIS_XX"
3906,"1048_TSI_NEU_XX"
3907,"1048_TSI_HAP_XX"
3908,"1048_TSI_SAD_XX"
3909,"1048_TSI_ANG_XX"
3910,"1048_TSI_FEA_XX"
3911,"1048_TSI_DIS_XX"
3912,"1048_WSI_NEU_XX"
3913,"1048_WSI_HAP_XX"
3914,"1048_WSI_SAD_XX"
3915,"1048_WSI_ANG_XX"
3916,"1048_WSI_FEA_XX"
3917,"1048_WSI_DIS_XX"
3918,"1049_IEO_NEU_XX"
3919,"1049_IEO_HAP_LO"
3920,"1049_IEO_HAP_MD"
3921,"1049_IEO_HAP_HI"
3922,"1049_IEO_SAD_LO"
3923,"1049_IEO_SAD_MD"
3924,"1049_IEO_SAD_HI"
3925,"1049_IEO_ANG_LO"
3926,"1049_IEO_ANG_MD"
3927,"1049_IEO_ANG_HI"
3928,"1049_IEO_FEA_LO"
3929,"1049_IEO_FEA_MD"
3930,"1049_IEO_FEA_HI"
3931,"1049_IEO_DIS_LO"
3932,"1049_IEO_DIS_MD"
3933,"1049_IEO_DIS_HI"
3934,"1049_TIE_NEU_XX"
3935,"1049_TIE_HAP_XX"
3936,"1049_TIE_SAD_XX"
3937,"1049_TIE_ANG_XX"
3938,"1049_TIE_FEA_XX"
3939,"1049_TIE_DIS_XX"
3940,"1049_IOM_NEU_XX"
3941,"1049_IOM_HAP_XX"
3942,"1049_IOM_SAD_XX"
3943,"1049_IOM_ANG_XX"
3944,"1049_IOM_FEA_XX"
3945,"1049_IOM_DIS_XX"
3946,"1049_IWW_NEU_XX"
3947,"1049_IWW_HAP_XX"
3948,"1049_IWW_SAD_XX"
3949,"1049_IWW_ANG_XX"
3950,"1049_IWW_FEA_XX"
3951,"1049_IWW_DIS_XX"
3952,"1049_TAI_NEU_XX"
3953,"1049_TAI_HAP_XX"
3954,"1049_TAI_SAD_XX"
3955,"1049_TAI_ANG_XX"
3956,"1049_TAI_FEA_XX"
3957,"1049_TAI_DIS_XX"
3958,"1049_MTI_NEU_XX"
3959,"1049_MTI_HAP_XX"
3960,"1049_MTI_SAD_XX"
3961,"1049_MTI_ANG_XX"
3962,"1049_MTI_FEA_XX"
3963,"1049_MTI_DIS_XX"
3964,"1049_IWL_NEU_XX"
3965,"1049_IWL_HAP_XX"
3966,"1049_IWL_SAD_XX"
3967,"1049_IWL_ANG_XX"
3968,"1049_IWL_FEA_XX"
3969,"1049_IWL_DIS_XX"
3970,"1049_ITH_NEU_XX"
3971,"1049_ITH_HAP_XX"
3972,"1049_ITH_SAD_XX"
3973,"1049_ITH_ANG_XX"
3974,"1049_ITH_FEA_XX"
3975,"1049_ITH_DIS_XX"
3976,"1049_DFA_NEU_XX"
3977,"1049_DFA_HAP_XX"
3978,"1049_DFA_SAD_XX"
3979,"1049_DFA_ANG_XX"
3980,"1049_DFA_FEA_XX"
3981,"1049_DFA_DIS_XX"
3982,"1049_ITS_NEU_XX"
3983,"1049_ITS_HAP_XX"
3984,"1049_ITS_SAD_XX"
3985,"1049_ITS_ANG_XX"
3986,"1049_ITS_FEA_XX"
3987,"1049_ITS_DIS_XX"
3988,"1049_TSI_NEU_XX"
3989,"1049_TSI_HAP_XX"
3990,"1049_TSI_SAD_XX"
3991,"1049_TSI_ANG_XX"
3992,"1049_TSI_FEA_XX"
3993,"1049_TSI_DIS_XX"
3994,"1049_WSI_NEU_XX"
3995,"1049_WSI_HAP_XX"
3996,"1049_WSI_SAD_XX"
3997,"1049_WSI_ANG_XX"
3998,"1049_WSI_FEA_XX"
3999,"1049_WSI_DIS_XX"
4000,"1050_IEO_NEU_XX"
4001,"1050_IEO_HAP_LO"
4002,"1050_IEO_HAP_MD"
4003,"1050_IEO_HAP_HI"
4004,"1050_IEO_SAD_LO"
4005,"1050_IEO_SAD_MD"
4006,"1050_IEO_SAD_HI"
4007,"1050_IEO_ANG_LO"
4008,"1050_IEO_ANG_MD"
4009,"1050_IEO_ANG_HI"
4010,"1050_IEO_FEA_LO"
4011,"1050_IEO_FEA_MD"
4012,"1050_IEO_FEA_HI"
4013,"1050_IEO_DIS_LO"
4014,"1050_IEO_DIS_MD"
4015,"1050_IEO_DIS_HI"
4016,"1050_TIE_NEU_XX"
4017,"1050_TIE_HAP_XX"
4018,"1050_TIE_SAD_XX"
4019,"1050_TIE_ANG_XX"
4020,"1050_TIE_FEA_XX"
4021,"1050_TIE_DIS_XX"
4022,"1050_IOM_NEU_XX"
4023,"1050_IOM_HAP_XX"
4024,"1050_IOM_SAD_XX"
4025,"1050_IOM_ANG_XX"
4026,"1050_IOM_FEA_XX"
4027,"1050_IOM_DIS_XX"
4028,"1050_IWW_NEU_XX"
4029,"1050_IWW_HAP_XX"
4030,"1050_IWW_SAD_XX"
4031,"1050_IWW_ANG_XX"
4032,"1050_IWW_FEA_XX"
4033,"1050_IWW_DIS_XX"
4034,"1050_TAI_NEU_XX"
4035,"1050_TAI_HAP_XX"
4036,"1050_TAI_SAD_XX"
4037,"1050_TAI_ANG_XX"
4038,"1050_TAI_FEA_XX"
4039,"1050_TAI_DIS_XX"
4040,"1050_MTI_NEU_XX"
4041,"1050_MTI_HAP_XX"
4042,"1050_MTI_SAD_XX"
4043,"1050_MTI_ANG_XX"
4044,"1050_MTI_FEA_XX"
4045,"1050_MTI_DIS_XX"
4046,"1050_IWL_NEU_XX"
4047,"1050_IWL_HAP_XX"
4048,"1050_IWL_SAD_XX"
4049,"1050_IWL_ANG_XX"
4050,"1050_IWL_FEA_XX"
4051,"1050_IWL_DIS_XX"
4052,"1050_ITH_NEU_XX"
4053,"1050_ITH_HAP_XX"
4054,"1050_ITH_SAD_XX"
4055,"1050_ITH_ANG_XX"
4056,"1050_ITH_FEA_XX"
4057,"1050_ITH_DIS_XX"
4058,"1050_DFA_NEU_XX"
4059,"1050_DFA_HAP_XX"
4060,"1050_DFA_SAD_XX"
4061,"1050_DFA_ANG_XX"
4062,"1050_DFA_FEA_XX"
4063,"1050_DFA_DIS_XX"
4064,"1050_ITS_NEU_XX"
4065,"1050_ITS_HAP_XX"
4066,"1050_ITS_SAD_XX"
4067,"1050_ITS_ANG_XX"
4068,"1050_ITS_FEA_XX"
4069,"1050_ITS_DIS_XX"
4070,"1050_TSI_NEU_XX"
4071,"1050_TSI_HAP_XX"
4072,"1050_TSI_SAD_XX"
4073,"1050_TSI_ANG_XX"
4074,"1050_TSI_FEA_XX"
4075,"1050_TSI_DIS_XX"
4076,"1050_WSI_NEU_XX"
4077,"1050_WSI_HAP_XX"
4078,"1050_WSI_SAD_XX"
4079,"1050_WSI_ANG_XX"
4080,"1050_WSI_FEA_XX"
4081,"1050_WSI_DIS_XX"
4082,"1051_IEO_NEU_XX"
4083,"1051_IEO_HAP_LO"
4084,"1051_IEO_HAP_MD"
4085,"1051_IEO_HAP_HI"
4086,"1051_IEO_SAD_LO"
4087,"1051_IEO_SAD_MD"
4088,"1051_IEO_SAD_HI"
4089,"1051_IEO_ANG_LO"
4090,"1051_IEO_ANG_MD"
4091,"1051_IEO_ANG_HI"
4092,"1051_IEO_FEA_LO"
4093,"1051_IEO_FEA_MD"
4094,"1051_IEO_FEA_HI"
4095,"1051_IEO_DIS_LO"
4096,"1051_IEO_DIS_MD"
4097,"1051_IEO_DIS_HI"
4098,"1051_TIE_NEU_XX"
4099,"1051_TIE_HAP_XX"
4100,"1051_TIE_SAD_XX"
4101,"1051_TIE_ANG_XX"
4102,"1051_TIE_FEA_XX"
4103,"1051_TIE_DIS_XX"
4104,"1051_IOM_NEU_XX"
4105,"1051_IOM_HAP_XX"
4106,"1051_IOM_SAD_XX"
4107,"1051_IOM_ANG_XX"
4108,"1051_IOM_FEA_XX"
4109,"1051_IOM_DIS_XX"
4110,"1051_IWW_NEU_XX"
4111,"1051_IWW_HAP_XX"
4112,"1051_IWW_SAD_XX"
4113,"1051_IWW_ANG_XX"
4114,"1051_IWW_FEA_XX"
4115,"1051_IWW_DIS_XX"
4116,"1051_TAI_NEU_XX"
4117,"1051_TAI_HAP_XX"
4118,"1051_TAI_SAD_XX"
4119,"1051_TAI_ANG_XX"
4120,"1051_TAI_FEA_XX"
4121,"1051_TAI_DIS_XX"
4122,"1051_MTI_NEU_XX"
4123,"1051_MTI_HAP_XX"
4124,"1051_MTI_SAD_XX"
4125,"1051_MTI_ANG_XX"
4126,"1051_MTI_FEA_XX"
4127,"1051_MTI_DIS_XX"
4128,"1051_IWL_NEU_XX"
4129,"1051_IWL_HAP_XX"
4130,"1051_IWL_SAD_XX"
4131,"1051_IWL_ANG_XX"
4132,"1051_IWL_FEA_XX"
4133,"1051_IWL_DIS_XX"
4134,"1051_ITH_NEU_XX"
4135,"1051_ITH_HAP_XX"
4136,"1051_ITH_SAD_XX"
4137,"1051_ITH_ANG_XX"
4138,"1051_ITH_FEA_XX"
4139,"1051_ITH_DIS_XX"
4140,"1051_DFA_NEU_XX"
4141,"1051_DFA_HAP_XX"
4142,"1051_DFA_SAD_XX"
4143,"1051_DFA_ANG_XX"
4144,"1051_DFA_FEA_XX"
4145,"1051_DFA_DIS_XX"
4146,"1051_ITS_NEU_XX"
4147,"1051_ITS_HAP_XX"
4148,"1051_ITS_SAD_XX"
4149,"1051_ITS_ANG_XX"
4150,"1051_ITS_FEA_XX"
4151,"1051_ITS_DIS_XX"
4152,"1051_TSI_NEU_XX"
4153,"1051_TSI_HAP_XX"
4154,"1051_TSI_SAD_XX"
4155,"1051_TSI_ANG_XX"
4156,"1051_TSI_FEA_XX"
4157,"1051_TSI_DIS_XX"
4158,"1051_WSI_NEU_XX"
4159,"1051_WSI_HAP_XX"
4160,"1051_WSI_SAD_XX"
4161,"1051_WSI_ANG_XX"
4162,"1051_WSI_FEA_XX"
4163,"1051_WSI_DIS_XX"
4164,"1052_IEO_NEU_XX"
4165,"1052_IEO_HAP_LO"
4166,"1052_IEO_HAP_MD"
4167,"1052_IEO_HAP_HI"
4168,"1052_IEO_SAD_LO"
4169,"1052_IEO_SAD_MD"
4170,"1052_IEO_SAD_HI"
4171,"1052_IEO_ANG_LO"
4172,"1052_IEO_ANG_MD"
4173,"1052_IEO_ANG_HI"
4174,"1052_IEO_FEA_LO"
4175,"1052_IEO_FEA_MD"
4176,"1052_IEO_FEA_HI"
4177,"1052_IEO_DIS_LO"
4178,"1052_IEO_DIS_MD"
4179,"1052_IEO_DIS_HI"
4180,"1052_TIE_NEU_XX"
4181,"1052_TIE_HAP_XX"
4182,"1052_TIE_SAD_XX"
4183,"1052_TIE_ANG_XX"
4184,"1052_TIE_FEA_XX"
4185,"1052_TIE_DIS_XX"
4186,"1052_IOM_NEU_XX"
4187,"1052_IOM_HAP_XX"
4188,"1052_IOM_SAD_XX"
4189,"1052_IOM_ANG_XX"
4190,"1052_IOM_FEA_XX"
4191,"1052_IOM_DIS_XX"
4192,"1052_IWW_NEU_XX"
4193,"1052_IWW_HAP_XX"
4194,"1052_IWW_SAD_XX"
4195,"1052_IWW_ANG_XX"
4196,"1052_IWW_FEA_XX"
4197,"1052_IWW_DIS_XX"
4198,"1052_TAI_NEU_XX"
4199,"1052_TAI_HAP_XX"
4200,"1052_TAI_SAD_XX"
4201,"1052_TAI_ANG_XX"
4202,"1052_TAI_FEA_XX"
4203,"1052_TAI_DIS_XX"
4204,"1052_MTI_NEU_XX"
4205,"1052_MTI_HAP_XX"
4206,"1052_MTI_SAD_XX"
4207,"1052_MTI_ANG_XX"
4208,"1052_MTI_FEA_XX"
4209,"1052_MTI_DIS_XX"
4210,"1052_IWL_NEU_XX"
4211,"1052_IWL_HAP_XX"
4212,"1052_IWL_SAD_XX"
4213,"1052_IWL_ANG_XX"
4214,"1052_IWL_FEA_XX"
4215,"1052_IWL_DIS_XX"
4216,"1052_ITH_NEU_XX"
4217,"1052_ITH_HAP_XX"
4218,"1052_ITH_SAD_XX"
4219,"1052_ITH_ANG_XX"
4220,"1052_ITH_FEA_XX"
4221,"1052_ITH_DIS_XX"
4222,"1052_DFA_NEU_XX"
4223,"1052_DFA_HAP_XX"
4224,"1052_DFA_SAD_XX"
4225,"1052_DFA_ANG_XX"
4226,"1052_DFA_FEA_XX"
4227,"1052_DFA_DIS_XX"
4228,"1052_ITS_NEU_XX"
4229,"1052_ITS_HAP_XX"
4230,"1052_ITS_SAD_XX"
4231,"1052_ITS_ANG_XX"
4232,"1052_ITS_FEA_XX"
4233,"1052_ITS_DIS_XX"
4234,"1052_TSI_NEU_XX"
4235,"1052_TSI_HAP_XX"
4236,"1052_TSI_SAD_XX"
4237,"1052_TSI_ANG_XX"
4238,"1052_TSI_FEA_XX"
4239,"1052_TSI_DIS_XX"
4240,"1052_WSI_NEU_XX"
4241,"1052_WSI_HAP_XX"
4242,"1052_WSI_SAD_XX"
4243,"1052_WSI_ANG_XX"
4244,"1052_WSI_FEA_XX"
4245,"1052_WSI_DIS_XX"
4246,"1053_IEO_NEU_XX"
4247,"1053_IEO_HAP_LO"
4248,"1053_IEO_HAP_MD"
4249,"1053_IEO_HAP_HI"
4250,"1053_IEO_SAD_LO"
4251,"1053_IEO_SAD_MD"
4252,"1053_IEO_SAD_HI"
4253,"1053_IEO_ANG_LO"
4254,"1053_IEO_ANG_MD"
4255,"1053_IEO_ANG_HI"
4256,"1053_IEO_FEA_LO"
4257,"1053_IEO_FEA_MD"
4258,"1053_IEO_FEA_HI"
4259,"1053_IEO_DIS_LO"
4260,"1053_IEO_DIS_MD"
4261,"1053_IEO_DIS_HI"
4262,"1053_TIE_NEU_XX"
4263,"1053_TIE_HAP_XX"
4264,"1053_TIE_SAD_XX"
4265,"1053_TIE_ANG_XX"
4266,"1053_TIE_FEA_XX"
4267,"1053_TIE_DIS_XX"
4268,"1053_IOM_NEU_XX"
4269,"1053_IOM_HAP_XX"
4270,"1053_IOM_SAD_XX"
4271,"1053_IOM_ANG_XX"
4272,"1053_IOM_FEA_XX"
4273,"1053_IOM_DIS_XX"
4274,"1053_IWW_NEU_XX"
4275,"1053_IWW_HAP_XX"
4276,"1053_IWW_SAD_XX"
4277,"1053_IWW_ANG_XX"
4278,"1053_IWW_FEA_XX"
4279,"1053_IWW_DIS_XX"
4280,"1053_TAI_NEU_XX"
4281,"1053_TAI_HAP_XX"
4282,"1053_TAI_SAD_XX"
4283,"1053_TAI_ANG_XX"
4284,"1053_TAI_FEA_XX"
4285,"1053_TAI_DIS_XX"
4286,"1053_MTI_NEU_XX"
4287,"1053_MTI_HAP_XX"
4288,"1053_MTI_SAD_XX"
4289,"1053_MTI_ANG_XX"
4290,"1053_MTI_FEA_XX"
4291,"1053_MTI_DIS_XX"
4292,"1053_IWL_NEU_XX"
4293,"1053_IWL_HAP_XX"
4294,"1053_IWL_SAD_XX"
4295,"1053_IWL_ANG_XX"
4296,"1053_IWL_FEA_XX"
4297,"1053_IWL_DIS_XX"
4298,"1053_ITH_NEU_XX"
4299,"1053_ITH_HAP_XX"
4300,"1053_ITH_SAD_XX"
4301,"1053_ITH_ANG_XX"
4302,"1053_ITH_FEA_XX"
4303,"1053_ITH_DIS_XX"
4304,"1053_DFA_NEU_XX"
4305,"1053_DFA_HAP_XX"
4306,"1053_DFA_SAD_XX"
4307,"1053_DFA_ANG_XX"
4308,"1053_DFA_FEA_XX"
4309,"1053_DFA_DIS_XX"
4310,"1053_ITS_NEU_XX"
4311,"1053_ITS_HAP_XX"
4312,"1053_ITS_SAD_XX"
4313,"1053_ITS_ANG_XX"
4314,"1053_ITS_FEA_XX"
4315,"1053_ITS_DIS_XX"
4316,"1053_TSI_NEU_XX"
4317,"1053_TSI_HAP_XX"
4318,"1053_TSI_SAD_XX"
4319,"1053_TSI_ANG_XX"
4320,"1053_TSI_FEA_XX"
4321,"1053_TSI_DIS_XX"
4322,"1053_WSI_NEU_XX"
4323,"1053_WSI_HAP_XX"
4324,"1053_WSI_SAD_XX"
4325,"1053_WSI_ANG_XX"
4326,"1053_WSI_FEA_XX"
4327,"1053_WSI_DIS_XX"
4328,"1054_IEO_NEU_XX"
4329,"1054_IEO_HAP_LO"
4330,"1054_IEO_HAP_MD"
4331,"1054_IEO_HAP_HI"
4332,"1054_IEO_SAD_LO"
4333,"1054_IEO_SAD_MD"
4334,"1054_IEO_SAD_HI"
4335,"1054_IEO_ANG_LO"
4336,"1054_IEO_ANG_MD"
4337,"1054_IEO_ANG_HI"
4338,"1054_IEO_FEA_LO"
4339,"1054_IEO_FEA_MD"
4340,"1054_IEO_FEA_HI"
4341,"1054_IEO_DIS_LO"
4342,"1054_IEO_DIS_MD"
4343,"1054_IEO_DIS_HI"
4344,"1054_TIE_NEU_XX"
4345,"1054_TIE_HAP_XX"
4346,"1054_TIE_SAD_XX"
4347,"1054_TIE_ANG_XX"
4348,"1054_TIE_FEA_XX"
4349,"1054_TIE_DIS_XX"
4350,"1054_IOM_NEU_XX"
4351,"1054_IOM_HAP_XX"
4352,"1054_IOM_SAD_XX"
4353,"1054_IOM_ANG_XX"
4354,"1054_IOM_FEA_XX"
4355,"1054_IOM_DIS_XX"
4356,"1054_IWW_NEU_XX"
4357,"1054_IWW_HAP_XX"
4358,"1054_IWW_SAD_XX"
4359,"1054_IWW_ANG_XX"
4360,"1054_IWW_FEA_XX"
4361,"1054_IWW_DIS_XX"
4362,"1054_TAI_NEU_XX"
4363,"1054_TAI_HAP_XX"
4364,"1054_TAI_SAD_XX"
4365,"1054_TAI_ANG_XX"
4366,"1054_TAI_FEA_XX"
4367,"1054_TAI_DIS_XX"
4368,"1054_MTI_NEU_XX"
4369,"1054_MTI_HAP_XX"
4370,"1054_MTI_SAD_XX"
4371,"1054_MTI_ANG_XX"
4372,"1054_MTI_FEA_XX"
4373,"1054_MTI_DIS_XX"
4374,"1054_IWL_NEU_XX"
4375,"1054_IWL_HAP_XX"
4376,"1054_IWL_SAD_XX"
4377,"1054_IWL_ANG_XX"
4378,"1054_IWL_FEA_XX"
4379,"1054_IWL_DIS_XX"
4380,"1054_ITH_NEU_XX"
4381,"1054_ITH_HAP_XX"
4382,"1054_ITH_SAD_XX"
4383,"1054_ITH_ANG_XX"
4384,"1054_ITH_FEA_XX"
4385,"1054_ITH_DIS_XX"
4386,"1054_DFA_NEU_XX"
4387,"1054_DFA_HAP_XX"
4388,"1054_DFA_SAD_XX"
4389,"1054_DFA_ANG_XX"
4390,"1054_DFA_FEA_XX"
4391,"1054_DFA_DIS_XX"
4392,"1054_ITS_NEU_XX"
4393,"1054_ITS_HAP_XX"
4394,"1054_ITS_SAD_XX"
4395,"1054_ITS_ANG_XX"
4396,"1054_ITS_FEA_XX"
4397,"1054_ITS_DIS_XX"
4398,"1054_TSI_NEU_XX"
4399,"1054_TSI_HAP_XX"
4400,"1054_TSI_SAD_XX"
4401,"1054_TSI_ANG_XX"
4402,"1054_TSI_FEA_XX"
4403,"1054_TSI_DIS_XX"
4404,"1054_WSI_NEU_XX"
4405,"1054_WSI_HAP_XX"
4406,"1054_WSI_SAD_XX"
4407,"1054_WSI_ANG_XX"
4408,"1054_WSI_FEA_XX"
4409,"1054_WSI_DIS_XX"
4410,"1055_IEO_NEU_XX"
4411,"1055_IEO_HAP_LO"
4412,"1055_IEO_HAP_MD"
4413,"1055_IEO_HAP_HI"
4414,"1055_IEO_SAD_LO"
4415,"1055_IEO_SAD_MD"
4416,"1055_IEO_SAD_HI"
4417,"1055_IEO_ANG_LO"
4418,"1055_IEO_ANG_MD"
4419,"1055_IEO_ANG_HI"
4420,"1055_IEO_FEA_LO"
4421,"1055_IEO_FEA_MD"
4422,"1055_IEO_FEA_HI"
4423,"1055_IEO_DIS_LO"
4424,"1055_IEO_DIS_MD"
4425,"1055_IEO_DIS_HI"
4426,"1055_TIE_NEU_XX"
4427,"1055_TIE_HAP_XX"
4428,"1055_TIE_SAD_XX"
4429,"1055_TIE_ANG_XX"
4430,"1055_TIE_FEA_XX"
4431,"1055_TIE_DIS_XX"
4432,"1055_IOM_NEU_XX"
4433,"1055_IOM_HAP_XX"
4434,"1055_IOM_SAD_XX"
4435,"1055_IOM_ANG_XX"
4436,"1055_IOM_FEA_XX"
4437,"1055_IOM_DIS_XX"
4438,"1055_IWW_NEU_XX"
4439,"1055_IWW_HAP_XX"
4440,"1055_IWW_SAD_XX"
4441,"1055_IWW_ANG_XX"
4442,"1055_IWW_FEA_XX"
4443,"1055_IWW_DIS_XX"
4444,"1055_TAI_NEU_XX"
4445,"1055_TAI_HAP_XX"
4446,"1055_TAI_SAD_XX"
4447,"1055_TAI_ANG_XX"
4448,"1055_TAI_FEA_XX"
4449,"1055_TAI_DIS_XX"
4450,"1055_MTI_NEU_XX"
4451,"1055_MTI_HAP_XX"
4452,"1055_MTI_SAD_XX"
4453,"1055_MTI_ANG_XX"
4454,"1055_MTI_FEA_XX"
4455,"1055_MTI_DIS_XX"
4456,"1055_IWL_NEU_XX"
4457,"1055_IWL_HAP_XX"
4458,"1055_IWL_SAD_XX"
4459,"1055_IWL_ANG_XX"
4460,"1055_IWL_FEA_XX"
4461,"1055_IWL_DIS_XX"
4462,"1055_ITH_NEU_XX"
4463,"1055_ITH_HAP_XX"
4464,"1055_ITH_SAD_XX"
4465,"1055_ITH_ANG_XX"
4466,"1055_ITH_FEA_XX"
4467,"1055_ITH_DIS_XX"
