"","A","D","F","H","N","S","fileName","numResponses","agreement","emoVote","meanEmoResp","meanAngerResp","meanDisgustResp","meanFearResp","meanHappyResp","meanNeutralResp","meanSadResp","medianEmoResp","meanEmoRespNorm","meanAngerRespNorm","meanDisgustRespNorm","meanFearRespNorm","meanHappyRespNorm","meanNeutralRespNorm","meanSadRespNorm","medianEmoRespNorm"
"107048",1,5,1,0,0,3,"1087_IEO_DIS_HI",10,0.5,"D",54.5,38,56.6,44,-1,-1,60,56,47.0807599910524,27.1186440677966,50.3131743483377,46.4788732394366,-1,-1,48.5480702872007,42.4702058504875
"107049",0,0,0,0,6,3,"1087_TIE_NEU_XX",9,0.666666666666667,"N",52,-1,-1,-1,-1,70.5,15,50,49.1220447554717,-1,-1,-1,-1,67.7543215492895,11.857491167836,46.3414634146341
"107050",0,2,0,1,6,1,"1087_TIE_HAP_XX",10,0.6,"N",73,-1,68.5,-1,47,86.3333333333333,28,79,68.6168595926667,-1,65.3825136612022,-1,24.2857142857143,84.7562015262096,22.5806451612903,78.0072463768116
"107051",0,1,1,0,6,1,"1087_TIE_SAD_XX",9,0.666666666666667,"N",52.6666666666667,-1,18,56,-1,50,100,34,46.8089917262494,-1,8.64197530864197,29.7872340425532,-1,47.1419526975083,100,29.7872340425532
"107052",5,4,0,0,0,0,"1087_TIE_ANG_XX",9,0.555555555555556,"A",44.3333333333333,48,39.75,-1,-1,-1,-1,45,40.8253319747212,46.1795987924587,34.1324984525494,-1,-1,-1,-1,43.75
"107053",0,2,1,0,1,4,"1087_TIE_FEA_XX",8,0.5,"S",50.375,-1,52.5,42,-1,65,47.75,51,43.3490100401904,-1,42.2582619339045,20.5479452054795,-1,42.8571428571429,49.7176170977729,45.265780730897
"107054",0,1,0,0,7,1,"1087_TIE_DIS_XX",9,0.777777777777778,"N",57.7777777777778,-1,66,-1,-1,56.7142857142857,57,57,52.4800962813478,-1,41.0714285714286,-1,-1,54.1443759986504,52.2388059701493,41.0714285714286
"107055",0,1,0,0,8,2,"1087_IOM_NEU_XX",11,0.727272727272727,"N",56,-1,30,-1,-1,62.125,44.5,55,48.9997979686548,-1,21.3483146067416,-1,-1,54.6117061368717,40.3779069767442,53.8461538461539
"107056",0,0,0,1,8,1,"1087_IOM_HAP_XX",10,0.8,"N",51.3,-1,-1,-1,9,57.75,42,51,46.0161990448445,-1,-1,-1,2.40963855421687,52.3277396389525,39.1304347826087,46.4073226544622
"107057",0,1,1,0,3,4,"1087_IOM_SAD_XX",9,0.444444444444444,"S",42.2222222222222,-1,29,10,-1,51,47,40,23.4248705000911,-1,19.047619047619,6.25,-1,18.3624682504109,32.6097026754922,19.047619047619
"107058",1,2,0,0,7,0,"1087_IOM_ANG_XX",10,0.7,"N",51.9,64,30,-1,-1,56.4285714285714,-1,50.5,44.5004172186052,59.5505617977528,26.0416666666667,-1,-1,47.6243252935665,-1,40.5555555555556
"107059",0,1,0,0,6,3,"1087_IOM_FEA_XX",10,0.6,"N",50.4,-1,23,-1,-1,50,60.3333333333333,44,47.9709787760991,-1,22.2222222222222,-1,-1,47.2925993835302,57.9106564125291,51.6113516113516
"107060",0,3,1,0,3,1,"1087_IOM_DIS_XX",8,0.375,"D:N",31,-1,35,14,-1,37.6666666666667,16,31.5,24.136777839052,-1,22.6048803942782,0,-1,35.5098605098605,18.75,20.0132978723404
"107061",0,1,1,0,5,2,"1087_IWW_NEU_XX",9,0.555555555555556,"N",70.1111111111111,-1,58,51,-1,79.4,62.5,69,62.4932025894419,-1,37.3134328358209,38.9830508474576,-1,77.4997322921558,49.3218390804598,69.3333333333333
"107062",0,1,3,0,5,0,"1087_IWW_HAP_XX",9,0.555555555555556,"N",52.2222222222222,-1,56,34,-1,62.4,-1,55,47.1723237534716,-1,34.8837209302326,34.822615655949,-1,57.0398691766329,-1,50.7246376811594
"107063",0,2,1,0,4,2,"1087_IWW_SAD_XX",9,0.444444444444444,"N",48.2222222222222,-1,55,10,-1,47.75,61.5,53,37.442086438669,-1,33.6894748806547,0,-1,39.490866137587,55.8181818181818,40.9638554216868
"107064",2,3,2,0,3,0,"1087_IWW_ANG_XX",10,0.3,"D:N",45.7,25.5,51.3333333333333,37.5,-1,59,-1,47.5,38.1599952709607,18.6651234567901,41.6130989507092,22.5995677678296,-1,58.0770911360799,-1,36.3261701501325
"107065",0,1,4,0,4,1,"1087_IWW_FEA_XX",10,0.4,"F:N",53.6,-1,24,60.5,-1,52.25,61,59,50.6671608089837,-1,15.9090909090909,69.2086527929901,-1,41.3109238706174,48.6842105263158,50.5716134598792
"107066",0,1,3,1,5,0,"1087_IWW_DIS_XX",10,0.5,"N",40.5,-1,19,37.6666666666667,51,44.4,-1,44.5,35.9967751369789,-1,14.1304347826087,33.7567399704293,50.5050505050505,38.8124092341684,-1,39.7645297400299
"107067",0,0,0,0,9,1,"1087_TAI_NEU_XX",10,0.9,"N",71.8,-1,-1,-1,-1,77,25,76,71.6848000062673,-1,-1,-1,-1,77.5582745167676,18.8235294117647,73.3201581027668
"107068",0,0,1,0,9,0,"1087_TAI_HAP_XX",10,0.9,"N",57.4,-1,-1,27,-1,60.7777777777778,-1,55.5,51.6697671293244,-1,-1,27.5862068965517,-1,54.3457182662992,-1,43.2543926661574
"107069",0,1,1,0,6,1,"1087_TAI_SAD_XX",9,0.666666666666667,"N",67.5555555555556,-1,79,29,-1,75,50,58,61.2331396544654,-1,79.1666666666667,25.2631578947368,-1,68.7304530071785,34.2857142857143,62.1951219512195
"107070",1,2,0,0,6,0,"1087_TAI_ANG_XX",9,0.666666666666667,"N",44.8888888888889,26,43,-1,-1,48.6666666666667,-1,32,41.0904978477442,17.7777777777778,40.7608695652174,-1,-1,45.0858272869142,-1,31.5217391304348
"107071",0,2,2,0,5,2,"1087_TAI_FEA_XX",11,0.454545454545455,"N",49.8181818181818,-1,46.5,23,-1,60.4,53.5,50,42.8493060829214,-1,39.0262515262515,20.4491725768322,-1,54.4798094818298,39.9962356484096,35.0649350649351
"107072",0,1,0,1,7,1,"1087_TAI_DIS_XX",10,0.7,"N",73.2,-1,39,-1,99,72.4285714285714,87,76.5,63.6533670114835,-1,36.2637362637363,-1,80,70.3560222961887,27.7777777777778,69.683257918552
"107073",1,1,2,0,5,1,"1087_MTI_NEU_XX",10,0.5,"N",60.1,10,75,66,-1,61,79,67,51.678335949503,7.52688172043011,72.9411764705882,50.7230255839822,-1,51.5390674185139,77.1739130434783,57.7346743295019
"107074",0,0,0,4,6,0,"1087_MTI_HAP_XX",10,0.6,"N",61.5,-1,-1,-1,60.5,62.1666666666667,-1,64,46.3342979193437,-1,-1,-1,46.4211920911581,46.2763684714674,-1,46.2780898876404
"107075",0,1,0,1,4,3,"1087_MTI_SAD_XX",9,0.444444444444444,"N",41.4444444444444,-1,27,-1,25,59,28.3333333333333,27,36.7455465031091,-1,19.7802197802198,-1,16.8539325842697,52.3433722087896,28.234092442778,23.2876712328767
"107076",0,0,1,0,6,1,"1087_MTI_ANG_XX",8,0.75,"N",72.25,-1,-1,98,-1,70,60,65,63.3760232328185,-1,-1,97.3333333333333,-1,60.6214844305448,45.9459459459459,58.4792626728111
"107077",0,0,0,0,9,0,"1087_MTI_FEA_XX",9,1,"N",72.3333333333333,-1,-1,-1,-1,72.3333333333333,-1,72,73.3900946557379,-1,-1,-1,-1,73.3900946557379,-1,75
"107078",2,3,0,0,4,0,"1087_MTI_DIS_XX",9,0.444444444444444,"N",37.4444444444444,8.5,44.3333333333333,-1,-1,46.75,-1,38,33.4463514704135,2.46913580246914,33.6799150315837,-1,-1,48.7597866335081,-1,31.7073170731707
"107079",1,0,0,0,7,2,"1087_IWL_NEU_XX",10,0.7,"N",54.1,44,-1,-1,-1,55.5714285714286,54,54,51.3141880714776,15.1515151515152,-1,-1,-1,56.9543953744186,49.6547989711656,49.9141697877653
"107080",0,1,0,0,7,0,"1087_IWL_HAP_XX",8,0.875,"N",64.625,-1,52,-1,-1,66.4285714285714,-1,68.5,61.7255716006549,-1,47.3684210526316,-1,-1,63.7765931075154,-1,64.7151898734177
"107081",0,0,0,1,8,1,"1087_IWL_SAD_XX",10,0.8,"N",53.9,-1,-1,-1,13,58.875,55,58,54.0730887356363,-1,-1,-1,0,61.8770752052597,45.7142857142857,51.3150204558738
"107082",1,3,0,0,6,1,"1087_IWL_ANG_XX",11,0.545454545454545,"N",56.7272727272727,29,40.3333333333333,-1,-1,73,36,45,57.4857241662127,19.2307692307692,37.2810033104151,-1,-1,77.6526085521317,35.3535353535354,48.8636363636364
"107083",1,1,1,0,5,1,"1087_IWL_FEA_XX",9,0.555555555555556,"N",56.6666666666667,52,53,42,-1,53.4,96,52,52.2594771868943,41.4634146341463,57.1428571428571,36.6666666666667,-1,47.837213515717,95.8762886597938,41.4634146341463
"107084",0,2,0,0,5,3,"1087_IWL_DIS_XX",10,0.5,"N",52.5,-1,40,-1,-1,50.2,64.6666666666667,54,45.4714200995243,-1,25.7368421052632,-1,-1,47.2232667556361,55.7080610021787,44.1812865497076
"107085",0,0,0,0,7,3,"1087_ITH_NEU_XX",10,0.7,"N",74.5,-1,-1,-1,-1,80.2857142857143,61,82,71.0885025394916,-1,-1,-1,-1,76.3291999750752,58.8602085231299,83.1891891891892
"107086",0,0,0,1,8,0,"1087_ITH_HAP_XX",9,0.888888888888889,"N",63.1111111111111,-1,-1,-1,8,70,-1,63,52.8980858832554,-1,-1,-1,4.3010752688172,58.9727122100602,-1,58.4269662921348
"107087",0,1,2,0,4,2,"1087_ITH_SAD_XX",9,0.444444444444444,"N",60.5555555555556,-1,29,61,-1,72.25,52.5,65,55.7354406283438,-1,28.5714285714286,52.7136752136752,-1,68.4136673537339,46.9827586206897,60.377358490566
"107088",0,1,2,0,5,2,"1087_ITH_ANG_XX",10,0.5,"N",61.3,-1,80,33.5,-1,67.6,64,64,56.500753433009,-1,68.75,28.8888888888889,-1,63.4036171386102,60.7308354296306,58.137814415557
"107089",0,2,2,0,5,1,"1087_ITH_FEA_XX",10,0.5,"N",45.3,-1,76,31.5,-1,37.6,50,48,39.9204029075101,-1,70.4627689963816,23.9411027568922,-1,33.4372818050687,43.2098765432099,45.7013238137736
"107090",0,1,2,0,4,2,"1087_ITH_DIS_XX",9,0.444444444444444,"N",66.1111111111111,-1,71,63,-1,63.5,72,67,57.5944136159684,-1,59.7222222222222,63.055173992674,-1,50.1419329733937,65.9747102212856,44.7916666666667
"107091",0,1,1,0,6,1,"1087_DFA_NEU_XX",9,0.666666666666667,"N",38.7777777777778,-1,63,12,-1,38.1666666666667,45,37,28.67259736903,-1,43.0769230769231,5.37634408602151,-1,29.448119458877,32.9113924050633,27.5
"107092",0,0,0,1,7,0,"1087_DFA_HAP_XX",8,0.875,"N",66.125,-1,-1,-1,38,70.1428571428571,-1,63,64.9921472705774,-1,-1,-1,18.5714285714286,71.623678513313,-1,68.1508643268727
"107093",1,0,0,0,7,2,"1087_DFA_SAD_XX",10,0.7,"N",66.6,66,-1,-1,-1,72.7142857142857,45.5,69,62.2031507777832,60,-1,-1,-1,68.0504710142316,42.8391053391053,65.2631578947368
"107094",5,2,0,0,2,0,"1087_DFA_ANG_XX",9,0.555555555555556,"A",60.7777777777778,50.8,63.5,-1,-1,83,-1,66,50.3233071787359,36.2217194570136,53.0723008334949,-1,-1,82.8282828282828,-1,63.4615384615385
"107095",1,0,4,0,3,0,"1087_DFA_FEA_XX",8,0.5,"F",52,17,-1,57.5,-1,56.3333333333333,-1,51.5,46.0823472995527,11.7021276595745,-1,54.2573218034945,-1,46.6424545076231,-1,50.7140369209335
"107096",1,1,1,0,2,3,"1087_DFA_DIS_XX",8,0.375,"S",62.875,62,28,79,-1,73,62.6666666666667,63.5,54.7880147656708,55.8139534883721,18.1818181818182,80.4597701149425,-1,66.9354838709677,49.9925361994327,55.4931836407378
"107097",0,1,0,0,7,2,"1087_ITS_NEU_XX",10,0.7,"N",60,-1,14,-1,-1,67.4285714285714,57,58.5,56.8237604672575,-1,4.59770114942529,-1,-1,61.9485576461642,65,61.5853658536585
"107098",0,0,0,3,5,1,"1087_ITS_HAP_XX",9,0.555555555555556,"N",53.6666666666667,-1,-1,-1,51.3333333333333,46,99,48,48.704639664148,-1,-1,-1,42.5257305987529,42.4060775931767,98.7341772151899,44.9275362318841
"107099",0,1,2,0,6,2,"1087_ITS_SAD_XX",11,0.545454545454545,"N",61.4545454545455,-1,46,71,-1,51,91,55,55.2397584948533,-1,44.9438202247191,68.8416075650118,-1,40.9412861095145,89.6812957157785,52.1276595744681
"107100",0,5,0,0,3,0,"1087_ITS_ANG_XX",8,0.625,"D",54.375,-1,45,-1,-1,70,-1,58.5,50.1484548487039,-1,38.2250500395662,-1,-1,70.0207961972668,-1,58.4821428571429
"107101",0,1,3,0,4,1,"1087_ITS_FEA_XX",9,0.444444444444444,"N",57.6666666666667,-1,33,35,-1,78.25,68,56,54.1806748009452,-1,32.3232323232323,29.0745157191681,-1,76.1107325228516,63.6363636363636,51.2820512820513
"107102",0,3,1,0,4,0,"1087_ITS_DIS_XX",8,0.5,"N",48.75,-1,44.6666666666667,64,-1,48,-1,51,40.871022764173,-1,40.3931772834212,62.0253164556962,-1,35.9408334518561,-1,44.1494288360605
"107103",0,0,1,0,7,1,"1087_TSI_NEU_XX",9,0.777777777777778,"N",76.2222222222222,-1,-1,58,-1,79.8571428571429,69,77,73.3995644813163,-1,-1,52.2727272727273,-1,77.650089398056,64.7727272727273,85.1063829787234
"107104",1,0,1,2,6,0,"1087_TSI_HAP_XX",10,0.6,"N",61.7,42,-1,31,68.5,67.8333333333333,-1,66,57.3578850479586,42.1875,-1,34.0909090909091,58.7965367965368,63.2845612992672,-1,51.9761029411765
"107105",1,2,0,0,4,1,"1087_TSI_SAD_XX",8,0.5,"N",48.75,15,64.5,-1,-1,43.75,71,51.5,46.4688095185051,17.9487179487179,64.2676767676768,-1,-1,39.4626685817226,67.4157303370787,49.6856866537718
"107106",4,2,2,0,0,0,"1087_TSI_ANG_XX",8,0.5,"A",62.625,60,69,61.5,-1,-1,-1,63,54.9115519622113,50.8790275600332,61.8144218665708,56.0737308622079,-1,-1,-1,56.0737308622079
"107107",0,2,6,0,2,0,"1087_TSI_FEA_XX",10,0.6,"F",45.4,-1,61,37.5,-1,53.5,-1,42,35.003384363811,-1,48.8522012578616,28.1738371844841,-1,41.643209007741,-1,34.2006802721088
"107108",1,3,0,0,2,0,"1087_TSI_DIS_XX",6,0.5,"D",49.6666666666667,36,57,-1,-1,45.5,-1,45.5,42.8510561186314,31.0810810810811,49.9387017679701,-1,-1,38.1045751633987,-1,38.1045751633987
"107109",1,0,0,0,9,0,"1087_WSI_NEU_XX",10,0.9,"N",66.3,6,-1,-1,-1,73,-1,63.5,65.982911803665,0,-1,-1,-1,73.3143464485167,-1,62.12715855573
"107110",1,1,0,2,5,0,"1087_WSI_HAP_XX",9,0.555555555555556,"N",64.6666666666667,39,94,-1,52,69,-1,84,61.3006749085457,31.4606741573034,95.0819672131148,-1,46.474234792716,66.4429926442122,-1,82.2222222222222
"107111",1,1,2,0,4,1,"1087_WSI_SAD_XX",9,0.444444444444444,"N",54.3333333333333,100,3,42.5,-1,71.75,14,61,42.9175818554773,100,0,25,-1,58.4831638259866,2.32558139534884,50
"107112",9,0,0,0,0,0,"1087_WSI_ANG_XX",9,1,"A",59.1111111111111,59.1111111111111,-1,-1,-1,-1,-1,58,54.8388708117794,54.8388708117794,-1,-1,-1,-1,-1,50
"107113",0,2,0,0,7,1,"1087_WSI_FEA_XX",10,0.7,"N",57.8,-1,59,-1,-1,60.8571428571429,34,51,53.0026334006633,-1,62.8048780487805,-1,-1,52.5357016060579,36.6666666666667,47.438958220293
"107114",6,2,0,0,1,0,"1087_WSI_DIS_XX",9,0.666666666666667,"A",57.8888888888889,57.1666666666667,54.5,-1,-1,69,-1,49,54.4458665845479,53.9636437402931,52.2512708787219,-1,-1,61.7283950617284,-1,52.6315789473684
"107115",1,0,0,0,9,0,"1088_IEO_NEU_XX",10,0.9,"N",53.2,41,-1,-1,-1,54.5555555555556,-1,46.5,43.6109989530287,16.3636363636364,-1,-1,-1,46.6384836851834,-1,26.6028708133971
"107116",0,0,0,0,8,2,"1088_IEO_HAP_LO",10,0.8,"N",57,-1,-1,-1,-1,67.5,15,57.5,50.2178892160557,-1,-1,-1,-1,61.9704232181314,3.20775320775321,50.3163646821973
"107117",0,0,0,1,8,0,"1088_IEO_HAP_MD",9,0.888888888888889,"N",87.2222222222222,-1,-1,-1,100,85.625,-1,89,85.7126881885336,-1,-1,-1,100,83.9267742121003,-1,94.6428571428572
"107118",3,1,0,3,3,0,"1088_IEO_HAP_HI",10,0.3,"A:H:N",61.9,55,22,-1,67,77,-1,65.5,58.3295246637833,52.3777231361682,24.390243902439,-1,65.4383698738537,68.4855745684426,-1,64.4437799043062
"107119",0,0,0,0,5,3,"1088_IEO_SAD_LO",8,0.625,"N",39.875,-1,-1,-1,-1,38.2,42.6666666666667,44,30.4373987646189,-1,-1,-1,-1,32.312409640583,27.3123806380119,33.8257138141607
"107120",0,0,1,0,4,3,"1088_IEO_SAD_MD",8,0.5,"N",55.125,-1,-1,100,-1,56,39,46,42.5911168449172,-1,-1,100,-1,43.9095536840971,21.6969066743163,28.6404878774357
"107121",0,0,2,0,4,3,"1088_IEO_SAD_HI",9,0.444444444444444,"N",54.3333333333333,-1,-1,30.5,-1,54.5,70,60,NA,-1,-1,7.8169014084507,-1,NA,65.7448505549771,NA
"107122",5,0,0,2,2,0,"1088_IEO_ANG_LO",9,0.555555555555556,"A",42.5555555555556,25.4,-1,-1,41.5,86.5,-1,27,36.6620191355995,17.2472219091487,-1,-1,33.021883452176,88.8391478851497,-1,19.2307692307692
"107123",8,1,0,0,0,0,"1088_IEO_ANG_MD",9,0.888888888888889,"A",52.7777777777778,53.75,45,-1,-1,-1,-1,48,54.0871478753176,55.5848834649954,42.1052631578947,-1,-1,-1,-1,46.875
"107124",9,0,0,0,0,0,"1088_IEO_ANG_HI",9,1,"A",92.1111111111111,92.1111111111111,-1,-1,-1,-1,-1,99,92.8423373360187,92.8423373360187,-1,-1,-1,-1,-1,98.7012987012987
"107125",0,0,2,0,7,1,"1088_IEO_FEA_LO",10,0.7,"N",53.4,-1,-1,40.5,-1,61,26,61,47.5939232800885,-1,-1,35.8695652173913,-1,54.3555374514168,23.7113402061856,49.7050816696915
"107126",0,0,2,0,7,1,"1088_IEO_FEA_MD",10,0.7,"N",47.8,-1,-1,43,-1,46.5714285714286,66,56.5,41.2965595796785,-1,-1,29.7752808988764,-1,43.1217905712903,51.5625,51.5877016129032
"107127",0,0,8,0,0,1,"1088_IEO_FEA_HI",9,0.888888888888889,"F",61.4444444444444,-1,-1,61.875,-1,-1,58,58,57.8549624647238,-1,-1,58.0085195198022,-1,-1,56.6265060240964,56.6265060240964
"107128",0,0,0,0,6,2,"1088_IEO_DIS_LO",8,0.75,"N",38.5,-1,-1,-1,-1,32.3333333333333,57,26.5,29.2434163254973,-1,-1,-1,-1,23.4730593741673,46.5544871794872,15.0712025316456
"107129",0,1,0,0,5,2,"1088_IEO_DIS_MD",8,0.625,"N",58.125,-1,45,-1,-1,64.8,48,54,51.5406064141615,-1,30.379746835443,-1,-1,59.42645405065,42.4064171122995,49.2600422832981
"107130",0,1,1,0,5,3,"1088_IEO_DIS_HI",10,0.5,"N",62.4,-1,53,42,-1,66.6,65.3333333333333,58,55.9012436354389,-1,52.6315789473684,32.5581395348837,-1,64.2811627577133,50.8056346945236,54.1555258467023
"107131",0,0,1,0,6,3,"1088_TIE_NEU_XX",10,0.6,"N",45.7,-1,-1,16,-1,61.6666666666667,23.6666666666667,40,37.9728011543582,-1,-1,6.66666666666667,-1,53.9642173570745,16.4253469114896,26.2181195279787
"107132",0,0,0,0,9,0,"1088_TIE_HAP_XX",9,1,"N",69,-1,-1,-1,-1,69,-1,62,67.3846250858181,-1,-1,-1,-1,67.3846250858181,-1,58.7301587301587
"107133",0,0,0,0,5,3,"1088_TIE_SAD_XX",8,0.625,"N",59,-1,-1,-1,-1,59.6,58,71,55.0627131252536,-1,-1,-1,-1,53.60682778942,57.4891886849764,68.2789754929058
"107134",4,5,0,0,0,0,"1088_TIE_ANG_XX",9,0.555555555555556,"D",52.8888888888889,53.25,52.6,-1,-1,-1,-1,50,46.6049790044405,49.9893517335378,43.8974808211626,-1,-1,-1,-1,47.8723404255319
"107135",5,3,0,0,2,0,"1088_TIE_FEA_XX",10,0.5,"A",54.5,53.4,54.3333333333333,-1,-1,57.5,-1,56.5,47.3663949458781,47.4133203378817,52.3559178529939,-1,-1,39.7647971051951,-1,48.4567901234568
"107136",0,3,0,0,4,2,"1088_TIE_DIS_XX",9,0.444444444444444,"N",51.4444444444444,-1,56.3333333333333,-1,-1,54,39,47,42.4658400876077,-1,50.0848071340934,-1,-1,44.578737745098,26.8115942028986,28.9855072463768
"107137",0,1,0,0,8,1,"1088_IOM_NEU_XX",10,0.8,"N",54.4,-1,33,-1,-1,62.75,9,58,40.445270060999,-1,10.2941176470588,-1,-1,48.2597218602653,8.08080808080808,32.2077922077922
"107138",0,0,0,0,9,0,"1088_IOM_HAP_XX",9,1,"N",46.3333333333333,-1,-1,-1,-1,46.3333333333333,-1,38,43.7683660455629,-1,-1,-1,-1,43.7683660455629,-1,39.7260273972603
"107139",1,0,1,0,5,1,"1088_IOM_SAD_XX",8,0.625,"N",65.5,35,-1,47,-1,83.6,24,72,55.9740857661307,14.8936170212766,-1,36.9047619047619,-1,75.9021581438981,16.4835164835165,58.2961309523809
"107140",3,6,0,0,0,0,"1088_IOM_ANG_XX",9,0.666666666666667,"D",69.6666666666667,70.6666666666667,69.1666666666667,-1,-1,-1,-1,64,65.4953721380785,60.8552866707436,67.8154148717459,-1,-1,-1,-1,59.3023255813954
"107141",1,1,1,0,7,0,"1088_IOM_FEA_XX",10,0.7,"N",48.5,33,26,12,-1,59.1428571428571,-1,47,43.2848105085248,32.3232323232323,26.3888888888889,2.85714285714286,-1,53.0398344308548,-1,34.3427741466957
"107142",0,1,1,1,5,1,"1088_IOM_DIS_XX",9,0.555555555555556,"N",53,-1,16,26,67,70.2,17,55,49.1472499141482,-1,0,19.7368421052632,66.6666666666667,69.366166272899,9.09090909090909,50.5747126436782
"107143",0,1,0,0,5,3,"1088_IWW_NEU_XX",9,0.555555555555556,"N",52.4444444444444,-1,28,-1,-1,61.2,46,51,51.5785173596859,-1,27.2727272727273,-1,-1,62.6143668538035,41.287364898476,61.3636363636364
"107144",0,0,7,0,3,0,"1088_IWW_HAP_XX",10,0.7,"F",53.8,-1,-1,43.5714285714286,-1,77.6666666666667,-1,54,46.9449314574315,-1,-1,32.3671883671884,-1,80.9596653346653,-1,45.3962703962704
"107145",0,0,2,0,7,1,"1088_IWW_SAD_XX",10,0.7,"N",44.3,-1,-1,52,-1,42.8571428571429,39,37.5,37.8439412229296,-1,-1,52.2943722943723,-1,34.1954155742659,34.4827586206897,31.6858237547893
"107146",5,4,0,0,0,0,"1088_IWW_ANG_XX",9,0.555555555555556,"A",44.6666666666667,44.4,45,-1,-1,-1,-1,49,35.9949265678975,41.1067753613953,29.6051155760252,-1,-1,-1,-1,40.6976744186047
"107147",0,0,5,0,4,0,"1088_IWW_FEA_XX",9,0.555555555555556,"F",46.1111111111111,-1,-1,52,-1,38.75,-1,43,38.3016427389881,-1,-1,42.3819141010792,-1,33.2013035363743,-1,44.0860215053763
"107148",0,0,0,1,8,0,"1088_IWW_DIS_XX",9,0.888888888888889,"N",50.4444444444444,-1,-1,-1,86,46,-1,55,44.1381270686997,-1,-1,-1,86.5853658536585,38.8322222205799,-1,53.5714285714286
"107149",0,0,0,0,8,2,"1088_TAI_NEU_XX",10,0.8,"N",63,-1,-1,-1,-1,66.125,50.5,63,56.4844391808107,-1,-1,-1,-1,58.7962192658684,47.2373188405797,55.3623188405797
"107150",0,0,0,1,3,3,"1088_TAI_HAP_XX",7,0.428571428571429,"N:S",66,-1,-1,-1,60,51,83,61,65.9749987311863,-1,-1,-1,62.5,49.8763141620285,83.2320162107396,62.5
"107151",0,1,0,0,4,4,"1088_TAI_SAD_XX",9,0.444444444444444,"N:S",49.4444444444444,-1,20,-1,-1,71.25,35,37,40.4462582763708,-1,13.9784946236559,-1,-1,65.8381707946336,21.6712866712867,30.7692307692308
"107152",1,0,0,0,7,0,"1088_TAI_ANG_XX",8,0.875,"N",74.75,19,-1,-1,-1,82.7142857142857,-1,80,70.2213020425022,8.98876404494382,-1,-1,-1,78.9688074707248,-1,74.2087912087912
"107153",0,0,2,0,5,1,"1088_TAI_FEA_XX",8,0.625,"N",46.5,-1,-1,48,-1,35.4,99,45,41.1054053836766,-1,-1,45.093201754386,-1,27.9464216755691,98.9247311827957,40.035118525022
"107154",0,1,1,0,7,0,"1088_TAI_DIS_XX",9,0.777777777777778,"N",52.7777777777778,-1,60,19,-1,56.5714285714286,-1,58,45.3013591342353,-1,57.4468085106383,10.989010989011,-1,48.4680589583526,-1,47.7272727272727
"107155",0,0,1,0,6,1,"1088_MTI_NEU_XX",8,0.75,"N",65.5,-1,-1,16,-1,81,22,77.5,61.4494389077795,-1,-1,0,-1,78.3972316750191,21.2121212121212,74.4050509956289
"107156",0,0,0,0,7,2,"1088_MTI_HAP_XX",9,0.777777777777778,"N",51.2222222222222,-1,-1,-1,-1,57.7142857142857,28.5,51,44.3357743808177,-1,-1,-1,-1,53.4806919439204,12.3285629099583,42.5287356321839
"107157",0,0,0,0,6,4,"1088_MTI_SAD_XX",10,0.6,"N",59,-1,-1,-1,-1,74.5,35.75,65.5,49.300760512692,-1,-1,-1,-1,64.0412274274856,27.1900601405016,55.0761815920398
"107158",1,1,0,0,7,0,"1088_MTI_ANG_XX",9,0.777777777777778,"N",52.8888888888889,7,45,-1,-1,60.5714285714286,-1,62,47.6740397668006,6.06060606060606,8.62068965517241,-1,-1,59.1978660264895,-1,45.0980392156863
"107159",0,0,1,0,7,2,"1088_MTI_FEA_XX",10,0.7,"N",54.9,-1,-1,90,-1,46.5714285714286,66.5,66.5,45.5233137735809,-1,-1,80.7692307692308,-1,36.1862004116102,60.5802520426534,55.8780576852866
"107160",0,1,1,0,4,3,"1088_MTI_DIS_XX",9,0.444444444444444,"N",61.7777777777778,-1,99,67,-1,60,50,67,57.8226680915871,-1,97.5609756097561,60.2409638554217,-1,57.2518079436435,44.5316138615108,60.2409638554217
"107161",0,0,0,0,9,0,"1088_IWL_NEU_XX",9,1,"N",59.7777777777778,-1,-1,-1,-1,59.7777777777778,-1,62,59.3206928425293,-1,-1,-1,-1,59.3206928425293,-1,74.3589743589744
"107162",0,0,0,4,5,0,"1088_IWL_HAP_XX",9,0.555555555555556,"N",48,-1,-1,-1,23.25,67.8,-1,41,43.7231164045334,-1,-1,-1,16.1547998089059,65.7777696810353,-1,32.183908045977
"107163",0,1,1,0,5,2,"1088_IWL_SAD_XX",9,0.555555555555556,"N",53.4444444444444,-1,44,81,-1,59,30.5,44,45.9922261253047,-1,37.7777777777778,78.1609195402299,-1,52.7165471318395,17.2043010752688,37.7777777777778
"107164",5,2,0,1,2,0,"1088_IWL_ANG_XX",10,0.5,"A",55.3,30.2,73.5,-1,83,86,-1,45.5,48.7824493667718,19.5334155193126,70.0172376642965,-1,82.6530612244898,83.7349397590362,-1,35.2310340262148
"107165",0,0,0,0,6,2,"1088_IWL_FEA_XX",8,0.75,"N",53.875,-1,-1,-1,-1,44.5,82,62,51.3975795582725,-1,-1,-1,-1,42.3725855870057,78.472561472073,57.295978710822
